,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
0,230 GEYLANG ROAD SINGAPORE 389290,230,GEYLANG ROAD,NIL,230 GEYLANG ROAD SINGAPORE 389290,389290,32904.5916389301,32709.6051062159,1.31208817725993,103.877388748956,103.877388748956,389290
0,BCH@301,301,GEYLANG ROAD,BCH@301,301 GEYLANG ROAD BCH@301 SINGAPORE 389344,389344,33051.1215208843,32779.9149688073,1.31272401096588,103.878705403249,103.878705403249,389344
0,509 BEDOK NORTH STREET 3 SINGAPORE 460509,509,BEDOK NORTH STREET 3,NIL,509 BEDOK NORTH STREET 3 SINGAPORE 460509,460509,38900.4221170712,35041.4975779746,1.33317541870196,103.931265025162,103.931265025162,460509
1,CARING HUT,509,BEDOK NORTH STREET 3,CARING HUT,509 BEDOK NORTH STREET 3 CARING HUT SINGAPORE 460509,460509,38881.0987941222,35029.4511020631,1.33306648174585,103.931091390071,103.931091390071,460509
2,STAR KIDZ POWERCLUB,509,BEDOK NORTH STREET 3,STAR KIDZ POWERCLUB,509 BEDOK NORTH STREET 3 STAR KIDZ POWERCLUB SINGAPORE 460509,460509,38881.0987941222,35029.4511020631,1.33306648174585,103.931091390071,103.931091390071,460509
3,DBS BEDOK NORTH STREET 3,509,BEDOK NORTH STREET 3,DBS BEDOK NORTH STREET 3,509 BEDOK NORTH STREET 3 DBS BEDOK NORTH STREET 3 SINGAPORE 460509,460509,38900.4220868032,35041.4976082426,1.33317541897572,103.93126502489,103.93126502489,460509
4,LITTLE PROFESSORS EDUCATION CENTRE @ BEDOK LLP,509,BEDOK NORTH STREET 3,LITTLE PROFESSORS EDUCATION CENTRE @ BEDOK LLP,509 BEDOK NORTH STREET 3 LITTLE PROFESSORS EDUCATION CENTRE @ BEDOK LLP SINGAPORE 460509,460509,38881.0987941222,35029.4511020631,1.33306648174585,103.931091390071,103.931091390071,460509
0,5 ALJUNIED ROAD SINGAPORE 389797,5,ALJUNIED ROAD,NIL,5 ALJUNIED ROAD SINGAPORE 389797,389797,33404.1768173771,32874.1357213017,1.31357604994102,103.881877795334,103.881877795334,389797
0,SENJA CENTRE,628,SENJA ROAD,SENJA CENTRE,628 SENJA ROAD SENJA CENTRE SINGAPORE 670628,670628,19864.888700936,40782.5221504793,1.38509602416729,103.760218434373,103.760218434373,670628
1,DBS NTUC SENJA ROAD,628,SENJA ROAD,DBS NTUC SENJA ROAD,628 SENJA ROAD DBS NTUC SENJA ROAD SINGAPORE 670628,670628,19864.888700936,40782.5222110152,1.38509602471476,103.760218434373,103.760218434373,670628
2,OCBC SENJA ROAD - FAIRPRICE,628,SENJA ROAD,OCBC SENJA ROAD - FAIRPRICE,628 SENJA ROAD OCBC SENJA ROAD - FAIRPRICE SINGAPORE 670628,670628,19864.888700936,40782.5222110152,1.38509602471476,103.760218434373,103.760218434373,670628
0,306 UBI AVENUE 1 SINGAPORE 400306,306,UBI AVENUE 1,NIL,306 UBI AVENUE 1 SINGAPORE 400306,400306,35635.7879177267,34676.0203009639,1.32987117232208,103.901930369733,103.901930369733,400306
1,AMAZING STAR MONTESSORI HOUSE (UBI),306,UBI AVENUE 1,AMAZING STAR MONTESSORI HOUSE (UBI),306 UBI AVENUE 1 AMAZING STAR MONTESSORI HOUSE (UBI) SINGAPORE 400306,400306,35635.7183921672,34676.1335940268,1.32987219692115,103.901929745036,103.901929745036,400306
2,OCBC UBI AVENUE 1 - GIANT,306,UBI AVENUE 1,OCBC UBI AVENUE 1 - GIANT,306 UBI AVENUE 1 OCBC UBI AVENUE 1 - GIANT SINGAPORE 400306,400306,35635.7175143957,34676.1334124189,1.32987219527897,103.901929737149,103.901929737149,400306
3,BAO TA STUDENT CARE CENTRE (PTE) LTD,306,UBI AVENUE 1,BAO TA STUDENT CARE CENTRE (PTE) LTD,306 UBI AVENUE 1 BAO TA STUDENT CARE CENTRE (PTE) LTD SINGAPORE 400306,400306,35635.7183921672,34676.1335940268,1.32987219692115,103.901929745036,103.901929745036,400306
4,SPRING BRAINY KIDZ GROUP PTE. LTD.,306,UBI AVENUE 1,SPRING BRAINY KIDZ GROUP PTE. LTD.,306 UBI AVENUE 1 SPRING BRAINY KIDZ GROUP PTE. LTD. SINGAPORE 400306,400306,35635.7183921672,34676.1335940268,1.32987219692115,103.901929745036,103.901929745036,400306
0,DESKER ROAD CONSERVATION AREA,60,DESKER ROAD,DESKER ROAD CONSERVATION AREA,60 DESKER ROAD DESKER ROAD CONSERVATION AREA SINGAPORE 209586,209586,30430.2521032728,32354.5944071691,1.30887788052644,103.855155564264,103.855155564264,209586
1,DESKER ROAD CONSERVATION AREA,60A,DESKER ROAD,DESKER ROAD CONSERVATION AREA,60A DESKER ROAD DESKER ROAD CONSERVATION AREA SINGAPORE 209586,209586,30430.2504990697,32354.6108124163,1.30887802888984,103.855155549851,103.855155549851,209586
0,2 JOO CHIAT ROAD SINGAPORE 420002,2,JOO CHIAT ROAD,NIL,2 JOO CHIAT ROAD SINGAPORE 420002,420002,35283.5447717719,33091.3029048964,1.31553964446014,103.898764895693,103.898764895693,420002
1,JOO CHIAT COMPLEX,2,JOO CHIAT ROAD,JOO CHIAT COMPLEX,2 JOO CHIAT ROAD JOO CHIAT COMPLEX SINGAPORE 420002,420002,35315.7258131318,33089.3381495383,1.31552186827086,103.899054057958,103.899054057958,420002
2,DBS NTUC JOO CHIAT COMPLEX,2,JOO CHIAT ROAD,DBS NTUC JOO CHIAT COMPLEX,2 JOO CHIAT ROAD DBS NTUC JOO CHIAT COMPLEX SINGAPORE 420002,420002,35330.0956897419,33105.9353865329,1.31567196429635,103.899183182411,103.899183182411,420002
3,OCBC JOO CHIAT ROAD - FAIRPRICE,2,JOO CHIAT ROAD,OCBC JOO CHIAT ROAD - FAIRPRICE,2 JOO CHIAT ROAD OCBC JOO CHIAT ROAD - FAIRPRICE SINGAPORE 420002,420002,35308.8466268647,33089.3380890023,1.31552186936095,103.898992245034,103.898992245034,420002
0,720 CLEMENTI WEST STREET 2 SINGAPORE 120720,720,CLEMENTI WEST STREET 2,NIL,720 CLEMENTI WEST STREET 2 SINGAPORE 120720,120720,20257.7549921256,31645.4866179004,1.30246408847832,103.763750972451,103.763750972451,120720
0,CRYSTAL PAVILION SOUTH,2,BAYFRONT AVENUE,CRYSTAL PAVILION SOUTH,2 BAYFRONT AVENUE CRYSTAL PAVILION SOUTH SINGAPORE 018972,018972,30705.5618437575,29528.814311415,1.28332249857386,103.857629111139,103.857629111139,018972
1,DBS MARINA BAY SANDS BASEMENT 2,2,BAYFRONT AVENUE,DBS MARINA BAY SANDS BASEMENT 2,2 BAYFRONT AVENUE DBS MARINA BAY SANDS BASEMENT 2 SINGAPORE 018972,018972,30803.1233946867,29554.9354905598,1.2835587208016,103.858505742103,103.858505742103,018972
2,DBS MARINA BAY SANDS LEVEL 1,2,BAYFRONT AVENUE,DBS MARINA BAY SANDS LEVEL 1,2 BAYFRONT AVENUE DBS MARINA BAY SANDS LEVEL 1 SINGAPORE 018972,018972,30803.1233946867,29554.9354905598,1.2835587208016,103.858505742103,103.858505742103,018972
3,THE SHOPPES AT MARINA BAY SANDS,2,BAYFRONT AVENUE,THE SHOPPES AT MARINA BAY SANDS,2 BAYFRONT AVENUE THE SHOPPES AT MARINA BAY SANDS SINGAPORE 018972,018972,30837.2002712069,29567.4778771158,1.28367214668306,103.858811937302,103.858811937302,018972
4,DBS DBS MARINA BAY SANDS BRANCH,2,BAYFRONT AVENUE,DBS DBS MARINA BAY SANDS BRANCH,2 BAYFRONT AVENUE DBS DBS MARINA BAY SANDS BRANCH SINGAPORE 018972,018972,30821.9521387815,29587.65739052,1.28385464447515,103.858674928653,103.858674928653,018972
0,313 TANJONG KATONG ROAD SINGAPORE 437096,313,TANJONG KATONG ROAD,NIL,313 TANJONG KATONG ROAD SINGAPORE 437096,437096,34992.6030100249,32046.0210908875,1.30608655778767,103.896150403005,103.896150403005,437096
1,313A TANJONG KATONG ROAD SINGAPORE 437096,313A,TANJONG KATONG ROAD,NIL,313A TANJONG KATONG ROAD SINGAPORE 437096,437096,34992.6030100249,32046.0210908875,1.30608655778767,103.896150403005,103.896150403005,437096
2,313B TANJONG KATONG ROAD SINGAPORE 437096,313B,TANJONG KATONG ROAD,NIL,313B TANJONG KATONG ROAD SINGAPORE 437096,437096,34992.6030100249,32046.0210908875,1.30608655778767,103.896150403005,103.896150403005,437096
3,313C TANJONG KATONG ROAD SINGAPORE 437096,313C,TANJONG KATONG ROAD,NIL,313C TANJONG KATONG ROAD SINGAPORE 437096,437096,34992.6030100249,32046.0210908875,1.30608655778767,103.896150403005,103.896150403005,437096
0,91 UPPER PAYA LEBAR ROAD SINGAPORE 534821,91,UPPER PAYA LEBAR ROAD,NIL,91 UPPER PAYA LEBAR ROAD SINGAPORE 534821,534821,33974.6355088102,35517.8697554208,1.33748492906751,103.887004163685,103.887004163685,534821
0,21 TUAS VIEW SQUARE SINGAPORE 637640,21,TUAS VIEW SQUARE,NIL,21 TUAS VIEW SQUARE SINGAPORE 637640,637640,5097.78379010968,31254.1072111428,1.29891712474994,103.627532390173,103.627532390173,637640
0,32 TUAS VIEW SQUARE SINGAPORE 637778,32,TUAS VIEW SQUARE,NIL,32 TUAS VIEW SQUARE SINGAPORE 637778,637778,5159.62557889707,31225.4563852604,1.29865806391236,103.62808808355,103.62808808355,637778
0,WEST COAST PLAZA,154,WEST COAST ROAD,WEST COAST PLAZA,154 WEST COAST ROAD WEST COAST PLAZA SINGAPORE 127371,127371,20518.3922366984,31786.8489680663,1.30374258287194,103.766092882107,103.766092882107,127371
1,DBS WEST COAST PLAZA,154,WEST COAST ROAD,DBS WEST COAST PLAZA,154 WEST COAST ROAD DBS WEST COAST PLAZA SINGAPORE 127371,127371,20519.60171506,31769.559714159,1.30358622534992,103.76610375397,103.76610375397,127371
2,OCBC WEST COAST PLAZA,154,WEST COAST ROAD,OCBC WEST COAST PLAZA,154 WEST COAST ROAD OCBC WEST COAST PLAZA SINGAPORE 127371,127371,20537.7046026373,31795.2002982572,1.30381811396596,103.766266410545,103.766266410545,127371
3,UOB WEST COAST PLAZA,154,WEST COAST ROAD,UOB WEST COAST PLAZA,154 WEST COAST ROAD UOB WEST COAST PLAZA SINGAPORE 127371,127371,20428.4278891478,31769.1702862792,1.30358268135916,103.765284515616,103.765284515616,127371
4,MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED,154,WEST COAST ROAD,MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED,154 WEST COAST ROAD MINDCHAMPS PRESCHOOL @ WEST COAST PLAZA PTE. LIMITED SINGAPORE 127371,127371,20492.2946968498,31773.8009851091,1.30362457527941,103.765858386923,103.765858386923,127371
0,DAWSON PLACE,57,DAWSON ROAD,DAWSON PLACE,57 DAWSON ROAD DAWSON PLACE SINGAPORE 142057,142057,25513.0006729364,30566.0074910633,1.29270252655148,103.810971835374,103.810971835374,142057
1,OCBC DAWSON PLACE,57,DAWSON ROAD,OCBC DAWSON PLACE,57 DAWSON ROAD OCBC DAWSON PLACE SINGAPORE 142057,142057,25513.0007032044,30566.0074910633,1.29270252655148,103.810971835645,103.810971835645,142057
2,UOB DAWSON PLACE,57,DAWSON ROAD,UOB DAWSON PLACE,57 DAWSON ROAD UOB DAWSON PLACE SINGAPORE 142057,142057,25511.5673931036,30566.1038945913,1.29270339827688,103.810958956739,103.810958956739,142057
3,DBS NTUC DAWSON PLACE,57,DAWSON ROAD,DBS NTUC DAWSON PLACE,57 DAWSON ROAD DBS NTUC DAWSON PLACE SINGAPORE 142057,142057,25513.0007032044,30566.0074910633,1.29270252655148,103.810971835645,103.810971835645,142057
4,SEEDLINGS MONTESSORI ALEXANDRA PTE LTD,57,DAWSON ROAD,SEEDLINGS MONTESSORI ALEXANDRA PTE LTD,57 DAWSON ROAD SEEDLINGS MONTESSORI ALEXANDRA PTE LTD SINGAPORE 142057,142057,25511.5677865874,30566.1038945913,1.2927033982769,103.810958960275,103.810958960275,142057
0,CITIBANK KHATIB SMRT STATION,201,YISHUN AVENUE 2,CITIBANK KHATIB SMRT STATION,201 YISHUN AVENUE 2 CITIBANK KHATIB SMRT STATION SINGAPORE 769092,769092,27971.3400075771,44375.3122040685,1.41758906054002,103.833061043125,103.833061043125,769092
1,DBS KHATIB MRT STATION,201,YISHUN AVENUE 2,DBS KHATIB MRT STATION,201 YISHUN AVENUE 2 DBS KHATIB MRT STATION SINGAPORE 769092,769092,27971.3400075771,44375.3122040685,1.41758906054002,103.833061043125,103.833061043125,769092
2,OCBC KHATIB MRT STATION,201,YISHUN AVENUE 2,OCBC KHATIB MRT STATION,201 YISHUN AVENUE 2 OCBC KHATIB MRT STATION SINGAPORE 769092,769092,27962.3108864259,44352.5679935999,1.41738337009565,103.832979908515,103.832979908515,769092
3,UOB KHATIB MRT STATION,201,YISHUN AVENUE 2,UOB KHATIB MRT STATION,201 YISHUN AVENUE 2 UOB KHATIB MRT STATION SINGAPORE 769092,769092,27971.3400075771,44375.3122040685,1.41758906054002,103.833061043125,103.833061043125,769092
4,KHATIB MRT STATION (NS14),201,YISHUN AVENUE 2,KHATIB MRT STATION (NS14),201 YISHUN AVENUE 2 KHATIB MRT STATION SINGAPORE 769092,769092,27962.3108561579,44352.5679935999,1.41738337009565,103.832979908243,103.832979908243,769092
0,KALLANG WAVE MALL,1,STADIUM PLACE,KALLANG WAVE MALL,1 STADIUM PLACE KALLANG WAVE MALL SINGAPORE 397628,397628,32388.4352236856,31797.9170616716,1.30384327182318,103.872750701661,103.872750701661,397628
1,OCBC KALLANG WAVE - FAIRPRICE,1,STADIUM PLACE,OCBC KALLANG WAVE - FAIRPRICE,1 STADIUM PLACE OCBC KALLANG WAVE - FAIRPRICE SINGAPORE 397628,397628,32421.1559734633,31712.5874385908,1.30307157630395,103.873044700613,103.873044700613,397628
2,OCBC KALLANG WAVE BRANCH,1,STADIUM PLACE,OCBC KALLANG WAVE BRANCH,1 STADIUM PLACE OCBC KALLANG WAVE BRANCH SINGAPORE 397628,397628,32432.8422906362,31712.9830108695,1.30307515205147,103.873149707591,103.873149707591,397628
0,TUAS TECHPARK,11,TECH PARK CRESCENT,TUAS TECHPARK,11 TECH PARK CRESCENT TUAS TECHPARK SINGAPORE 638121,638121,5547.50007421151,32590.4075767733,1.3110024069069,103.631572303038,103.631572303038,638121
0,CLUNY COURT,501,BUKIT TIMAH ROAD,CLUNY COURT,501 BUKIT TIMAH ROAD CLUNY COURT SINGAPORE 259760,259760,25877.3610613486,33868.9466713052,1.32257316934912,103.814245542255,103.814245542255,259760
0,TAMPINES MALL,4,TAMPINES CENTRAL 5,TAMPINES MALL,4 TAMPINES CENTRAL 5 TAMPINES MALL SINGAPORE 529510,529510,40395.0797609016,37187.2523923256,1.35258025197038,103.944696230083,103.944696230083,529510
1,OCBC TAMPINES MALL,4,TAMPINES CENTRAL 5,OCBC TAMPINES MALL,4 TAMPINES CENTRAL 5 OCBC TAMPINES MALL SINGAPORE 529510,529510,40405.0665307892,37188.7303174343,1.35259361362836,103.944785968039,103.944785968039,529510
2,UOB TAMPINES MALL,4,TAMPINES CENTRAL 5,UOB TAMPINES MALL,4 TAMPINES CENTRAL 5 UOB TAMPINES MALL SINGAPORE 529510,529510,40360.7746032476,37197.4314849824,1.35267232210231,103.944387981063,103.944387981063,529510
3,GOLDEN VILLAGE (GV TAMPINES),4,TAMPINES CENTRAL 5,GOLDEN VILLAGE (GV TAMPINES),4 TAMPINES CENTRAL 5 GOLDEN VILLAGE (GV TAMPINES) SINGAPORE 529510,529510,40393.5604594583,37178.8963100612,1.35250468330971,103.944682574769,103.944682574769,529510
4,UOB TAMPINES MALL AUTOLOBBY,4,TAMPINES CENTRAL 5,UOB TAMPINES MALL AUTOLOBBY,4 TAMPINES CENTRAL 5 UOB TAMPINES MALL AUTOLOBBY SINGAPORE 529510,529510,40360.7746032476,37197.4314849824,1.35267232210231,103.944387981063,103.944387981063,529510
0,110 LENGKONG TIGA SINGAPORE 410110,110,LENGKONG TIGA,NIL,110 LENGKONG TIGA SINGAPORE 410110,410110,36628.8765286524,33988.5254865382,1.323653452481,103.910853623161,103.910853623161,410110
1,DBS NTUC LENGKONG TIGA,110,LENGKONG TIGA,DBS NTUC LENGKONG TIGA,110 LENGKONG TIGA DBS NTUC LENGKONG TIGA SINGAPORE 410110,410110,36613.4490886917,34013.3946910724,1.32387836492082,103.910715006466,103.910715006466,410110
2,OCBC LENGKONG TIGA - FAIRPRICE,110,LENGKONG TIGA,OCBC LENGKONG TIGA - FAIRPRICE,110 LENGKONG TIGA OCBC LENGKONG TIGA - FAIRPRICE SINGAPORE 410110,410110,36610.6266900143,34024.2874119803,1.32397687554181,103.91068964878,103.91068964878,410110
0,FOOD CENTRE,159A,HOUGANG STREET 11,FOOD CENTRE,159A HOUGANG STREET 11 FOOD CENTRE SINGAPORE 531159,531159,33118.8370843241,37132.8737197462,1.35209060355774,103.879314590828,103.879314590828,531159
1,MULTI STOREY CAR PARK,159A,HOUGANG STREET 11,MULTI STOREY CAR PARK,159A HOUGANG STREET 11 MULTI STOREY CAR PARK SINGAPORE 531159,531159,33133.2957369303,37111.0644267593,1.35189336565609,103.879444507283,103.879444507283,531159
0,TANGLIN MALL,163,TANGLIN ROAD,TANGLIN MALL,163 TANGLIN ROAD TANGLIN MALL SINGAPORE 247933,247933,26949.9613045976,31909.5818282738,1.30485342129477,103.823883490852,103.823883490852,247933
1,DBS TANGLIN MALL,163,TANGLIN ROAD,DBS TANGLIN MALL,163 TANGLIN ROAD DBS TANGLIN MALL SINGAPORE 247933,247933,26949.9613045976,31909.5817980058,1.30485342102105,103.823883490852,103.823883490852,247933
2,OCBC TANGLIN MALL,163,TANGLIN ROAD,OCBC TANGLIN MALL,163 TANGLIN ROAD OCBC TANGLIN MALL SINGAPORE 247933,247933,26949.9613045976,31909.5817980058,1.30485342102105,103.823883490852,103.823883490852,247933
3,UOB TANGLIN MALL,163,TANGLIN ROAD,UOB TANGLIN MALL,163 TANGLIN ROAD UOB TANGLIN MALL SINGAPORE 247933,247933,26949.9613045976,31909.5817980058,1.30485342102105,103.823883490852,103.823883490852,247933
0,CASA CLEMENTI,420A,CLEMENTI AVENUE 1,CASA CLEMENTI,420A CLEMENTI AVENUE 1 CASA CLEMENTI SINGAPORE 121420,121420,20803.8461405868,32455.6470976081,1.30979102116853,103.768657661297,103.768657661297,121420
1,DBS CLEMENTI AVENUE 1/420A,420A,CLEMENTI AVENUE 1,DBS CLEMENTI AVENUE 1/420A,420A CLEMENTI AVENUE 1 DBS CLEMENTI AVENUE 1/420A SINGAPORE 121420,121420,20801.5797042334,32449.2660012804,1.30973331229189,103.76863729776,103.76863729776,121420
2,PCF SPARKLETOTS PRESCHOOL @ CLEMENTI 420A (CC),420A,CLEMENTI AVENUE 1,PCF SPARKLETOTS PRESCHOOL @ CLEMENTI 420A (CC),420A CLEMENTI AVENUE 1 PCF SPARKLETOTS PRESCHOOL @ CLEMENTI 420A (CC) SINGAPORE 121420,121420,20804.9294922594,32439.8232075963,1.30964791583249,103.768667399399,103.768667399399,121420
0,475 TAMPINES STREET 44 SINGAPORE 520475,475,TAMPINES STREET 44,NIL,475 TAMPINES STREET 44 SINGAPORE 520475,520475,41333.5824240958,38043.4878562279,1.36032331939996,103.953129640464,103.953129640464,520475
1,OCBC TAMPINES STREET 44,475,TAMPINES STREET 44,OCBC TAMPINES STREET 44,475 TAMPINES STREET 44 OCBC TAMPINES STREET 44 SINGAPORE 520475,520475,41333.1734128324,38043.4883102477,1.36032332368954,103.953125965232,103.953125965232,520475
2,OCBC TAMPINES STREET 44 - FAIRPRICE,475,TAMPINES STREET 44,OCBC TAMPINES STREET 44 - FAIRPRICE,475 TAMPINES STREET 44 OCBC TAMPINES STREET 44 - FAIRPRICE SINGAPORE 520475,520475,41333.1734128324,38043.4883102477,1.36032332368954,103.953125965232,103.953125965232,520475
0,301 WOODLANDS STREET 31 SINGAPORE 730301,301,WOODLANDS STREET 31,NIL,301 WOODLANDS STREET 31 SINGAPORE 730301,730301,21344.83204877,45914.1833813619,1.4315052703273,103.773515659097,103.773515659097,730301
0,682 HOUGANG AVENUE 4 SINGAPORE 530682,682,HOUGANG AVENUE 4,NIL,682 HOUGANG AVENUE 4 SINGAPORE 530682,530682,33834.8466095096,39513.3126171064,1.37361830380888,103.885748856217,103.885748856217,530682
1,DBS NTUC HOUGANG AVENUE 4,682,HOUGANG AVENUE 4,DBS NTUC HOUGANG AVENUE 4,682 HOUGANG AVENUE 4 DBS NTUC HOUGANG AVENUE 4 SINGAPORE 530682,530682,33835.9665854434,39513.0442914292,1.37361587694624,103.885758919948,103.885758919948,530682
2,OCBC HOUGANG AVE 4 - FAIRPRICE,682,HOUGANG AVENUE 4,OCBC HOUGANG AVE 4 - FAIRPRICE,682 HOUGANG AVENUE 4 OCBC HOUGANG AVE 4 - FAIRPRICE SINGAPORE 530682,530682,33835.9665854434,39513.0442914292,1.37361587694624,103.885758919948,103.885758919948,530682
0,AVERY LODGE,2D,JALAN PAPAN,AVERY LODGE,2D JALAN PAPAN AVERY LODGE SINGAPORE 619415,619415,16483.0275389617,33726.2692983188,1.32128074994757,103.729832580442,103.729832580442,619415
1,DBS AVERY LODGE,2D,JALAN PAPAN,DBS AVERY LODGE,2D JALAN PAPAN DBS AVERY LODGE SINGAPORE 619415,619415,16498.2941953931,33722.3955109585,1.32124572258871,103.729969760603,103.729969760603,619415
0,MAYBANK MAYBANK@WATERWAYPOINT,83,PUNGGOL CENTRAL,MAYBANK MAYBANK@WATERWAYPOINT,83 PUNGGOL CENTRAL MAYBANK MAYBANK@WATERWAYPOINT SINGAPORE 828761,828761,35653.7325642845,43144.9062560871,1.40646069334149,103.90209379279,103.90209379279,828761
1,MY FIRST SKOOL,83,PUNGGOL CENTRAL,MY FIRST SKOOL,83 PUNGGOL CENTRAL MY FIRST SKOOL SINGAPORE 828761,828761,35651.4513268881,43147.1996309459,1.40648143439084,103.902073294574,103.902073294574,828761
2,WATERWAY POINT,83,PUNGGOL CENTRAL,WATERWAY POINT,83 PUNGGOL CENTRAL WATERWAY POINT SINGAPORE 828761,828761,35669.788428124,43141.0885250326,1.4064261628995,103.902238067127,103.902238067127,828761
3,DBS NTUC WATERWAY POINT,83,PUNGGOL CENTRAL,DBS NTUC WATERWAY POINT,83 PUNGGOL CENTRAL DBS NTUC WATERWAY POINT SINGAPORE 828761,828761,35657.9659050237,43147.5521016158,1.40648462027072,103.902131833594,103.902131833594,828761
4,SHAW THEATRES WATERWAY POINT,83,PUNGGOL CENTRAL,SHAW THEATRES WATERWAY POINT,83 PUNGGOL CENTRAL SHAW THEATRES WATERWAY POINT SINGAPORE 828761,828761,35641.9781441484,43153.2458725683,1.40653611690554,103.90198817171,103.90198817171,828761
5,UOB PUNGGOL WATERWAY BRANCH,83,PUNGGOL CENTRAL,UOB PUNGGOL WATERWAY BRANCH,83 PUNGGOL CENTRAL UOB PUNGGOL WATERWAY BRANCH SINGAPORE 828761,828761,35656.1138373679,43150.4625195898,1.40651094151778,103.90211519199,103.90211519199,828761
6,DBS WATERWAY POINT BRANCH,83,PUNGGOL CENTRAL,DBS WATERWAY POINT BRANCH,83 PUNGGOL CENTRAL DBS WATERWAY POINT BRANCH SINGAPORE 828761,828761,35670.4204236241,43136.2158639431,1.40638209616982,103.902243744842,103.902243744842,828761
7,OCBC WATERWAY POINT - FAIRPRICE,83,PUNGGOL CENTRAL,OCBC WATERWAY POINT - FAIRPRICE,83 PUNGGOL CENTRAL OCBC WATERWAY POINT - FAIRPRICE SINGAPORE 828761,828761,35656.1138373679,43143.8479360361,1.40645112164838,103.902115190238,103.902115190238,828761
8,OCBC WATERWAY POINT BRANCH,83,PUNGGOL CENTRAL,OCBC WATERWAY POINT BRANCH,83 PUNGGOL CENTRAL OCBC WATERWAY POINT BRANCH SINGAPORE 828761,828761,35657.7013325775,43144.6416836418,1.40645829958776,103.902129455419,103.902129455419,828761
0,239 YISHUN RING ROAD SINGAPORE 760239,239,YISHUN RING ROAD,NIL,239 YISHUN RING ROAD SINGAPORE 760239,760239,28708.5280409697,46145.1855457574,1.43359514649201,103.839685373602,103.839685373602,760239
1,DBS NTUC YISHUN RING ROAD,239,YISHUN RING ROAD,DBS NTUC YISHUN RING ROAD,239 YISHUN RING ROAD DBS NTUC YISHUN RING ROAD SINGAPORE 760239,760239,28708.6715112124,46145.1175033301,1.43359453113734,103.839686662816,103.839686662816,760239
0,MARINA BAY FINANCIAL CENTRE,8A,MARINA BOULEVARD,MARINA BAY FINANCIAL CENTRE,8A MARINA BOULEVARD MARINA BAY FINANCIAL CENTRE SINGAPORE 018984,018984,30273.8024042118,29102.7532132883,1.27946938576651,103.853749553308,103.853749553308,018984
1,MARINA BAY LINK MALL,8A,MARINA BOULEVARD,MARINA BAY LINK MALL,8A MARINA BOULEVARD MARINA BAY LINK MALL SINGAPORE 018984,018984,30242.7060463158,29213.1683056448,1.2804679433167,103.85347014858,103.85347014858,018984
2,GROUND PLAZA (MARINA BAY LINK MALL),8A,MARINA BOULEVARD,GROUND PLAZA (MARINA BAY LINK MALL),8A MARINA BOULEVARD GROUND PLAZA (MARINA BAY LINK MALL) SINGAPORE 018984,018984,30362.7463574959,29131.0090419836,1.27972491503411,103.854548750407,103.854548750407,018984
0,355 SEMBAWANG WAY SINGAPORE 750355,355,SEMBAWANG WAY,NIL,355 SEMBAWANG WAY SINGAPORE 750355,750355,26376.2551611913,47908.8286164831,1.44954485621129,103.81872759237,103.81872759237,750355
1,DBS SEMBAWANG WAY,355,SEMBAWANG WAY,DBS SEMBAWANG WAY,355 SEMBAWANG WAY DBS SEMBAWANG WAY SINGAPORE 750355,750355,26372.6012101974,47901.2071079146,1.44947592984592,103.818694758377,103.818694758377,750355
2,OCBC SEMBAWANG WAY - FAIRPRICE,355,SEMBAWANG WAY,OCBC SEMBAWANG WAY - FAIRPRICE,355 SEMBAWANG WAY OCBC SEMBAWANG WAY - FAIRPRICE SINGAPORE 750355,750355,26375.683005495,47917.6856944151,1.44962495636993,103.818722450461,103.818722450461,750355
3,STAR LEARNERS MONTESSORI @ SEMBAWANG PTE. LTD.,355,SEMBAWANG WAY,STAR LEARNERS MONTESSORI @ SEMBAWANG PTE. LTD.,355 SEMBAWANG WAY STAR LEARNERS MONTESSORI @ SEMBAWANG PTE. LTD. SINGAPORE 750355,750355,26366.6335139917,47911.2203925569,1.44956648600157,103.818641132023,103.818641132023,750355
4,HDB SEMBAWANG BRANCH,355,SEMBAWANG WAY,HDB SEMBAWANG BRANCH,355 SEMBAWANG WAY HDB SEMBAWANG BRANCH SINGAPORE 750355,750355,26376.1139610475,47908.6353251394,1.44954310814643,103.818726323556,103.818726323556,750355
0,DBS POTONG PASIR BRANCH,6,POTONG PASIR AVENUE 2,DBS POTONG PASIR BRANCH,6 POTONG PASIR AVENUE 2 DBS POTONG PASIR BRANCH SINGAPORE 358361,358361,31765.2712856894,34981.4189900421,1.33263381545601,103.86715167427,103.86715167427,358361
1,OCBC POTONG PASIR - FAIRPRICE,6,POTONG PASIR AVENUE 2,OCBC POTONG PASIR - FAIRPRICE,6 POTONG PASIR AVENUE 2 OCBC POTONG PASIR - FAIRPRICE SINGAPORE 358361,358361,31765.2712856894,34981.4189900421,1.33263381545601,103.86715167427,103.86715167427,358361
